MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAR/2017.
Tipo de Produção: Atendimento Individual.
"Probl/ Condição Avaliada: Asma, Desnutrição, Diabetes, DPOC, Hipertensão arterial, Obesidade, Pré-natal, Puericultura, Puerpério (até 42 dias), Saúde sexual e reprodutiva, Tabagismo, Usuário de álcool, Usuário de outras drogas, Saúde mental, Reabilitação, D.Transmissíveis - Dengue, Doenças transmissíveis - DST, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero, Rast. risco cardiovascular."


Uf;Ibge;Municipio;Asma;Desnutrição;Diabetes;DPOC;Hipertensão arterial;Obesidade;Pré-natal;Puericultura;Puerpério (até 42 dias);Saúde sexual e reprodutiva;Tabagismo;Usuário de álcool;Usuário de outras drogas;Saúde mental;Reabilitação;D.Transmissíveis - Dengue;Doenças transmissíveis - DST;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;Rast. risco cardiovascular;
PR;411180;JACAREZINHO;11;4;67;6;183;33;56;10;6;205;13;6;4;210;684;0;2;2;0;29;15;25;
MA;210005;AÇAILÂNDIA;8;86;346;6;858;32;584;625;17;449;3;4;2;370;44;2;11;19;0;14;38;1;
MG;316720;SETE LAGOAS;103;86;766;44;2.296;279;730;691;75;761;62;56;21;2.002;902;28;38;1;8;175;342;123;
PA;150293;DOM ELISEU;2;10;96;5;332;8;227;527;20;351;7;0;3;78;141;9;2;21;6;0;37;1;
RJ;330610;VALENÇA;8;6;262;24;925;25;43;243;0;271;30;14;1;147;69;0;2;0;1;74;185;7;
MS;500710;RIBAS DO RIO PARDO;8;11;81;8;201;26;332;156;11;38;11;5;1;47;174;0;12;9;5;16;57;0;
MT;510558;MARCELÂNDIA;2;0;17;0;257;1;105;142;0;50;0;0;0;18;1.092;0;1;16;0;3;59;0;
TO;170130;ARAGOMINAS;0;0;41;0;263;2;19;205;7;61;0;0;1;20;4;2;0;14;3;1;6;0;
RS;432000;SAPUCAIA DO SUL;120;24;395;45;917;143;316;413;27;457;57;17;10;1.190;210;0;70;0;22;133;165;109;
PB;251520;SÃO SEBASTIÃO DO UMBUZEIRO;2;4;53;1;135;5;40;131;10;41;3;1;0;68;18;0;0;0;0;8;12;0;
PE;261220;SALGUEIRO;20;20;296;9;960;82;409;1.005;6;335;12;4;1;430;70;4;4;4;1;3;4;6;
PR;411690;NOVA ESPERANÇA;2;3;15;1;34;0;72;57;8;24;2;2;1;71;1.542;0;13;0;0;11;7;0;
