MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: FEV/2014.
Tipo de Produção: Atendimento Individual.
"Probl/ Condição Avaliada: Asma, Desnutrição, Diabetes, DPOC, Hipertensão arterial, Obesidade, Pré-natal, Puericultura, Puerpério (até 42 dias), Saúde sexual e reprodutiva, Tabagismo, Usuário de álcool, Usuário de outras drogas, Saúde mental, Reabilitação, D.Transmissíveis - Dengue, Doenças transmissíveis - DST, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero, Rast. risco cardiovascular."


Uf;Ibge;Municipio;Asma;Desnutrição;Diabetes;DPOC;Hipertensão arterial;Obesidade;Pré-natal;Puericultura;Puerpério (até 42 dias);Saúde sexual e reprodutiva;Tabagismo;Usuário de álcool;Usuário de outras drogas;Saúde mental;Reabilitação;D.Transmissíveis - Dengue;Doenças transmissíveis - DST;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;Rast. risco cardiovascular;
PE;261160;RECIFE;17;3;39;0;124;16;5;0;0;0;8;2;0;47;0;0;6;0;0;0;0;0;
PE;260350;CAMOCIM DE SÃO FÉLIX;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;
PB;251080;PATOS;0;0;1;1;1;0;5;2;0;9;0;0;1;4;3;0;0;0;0;0;1;0;
MA;211150;SÃO MATEUS DO MARANHÃO;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
GO;522150;TURVÂNIA;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GO;522045;SENADOR CANEDO;2;3;32;2;82;9;41;36;4;25;1;8;1;64;22;2;1;0;2;0;2;0;
PB;250110;AREIA;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;
MA;211140;SÃO LUÍS GONZAGA DO MARANHÃO;0;2;1;0;0;2;4;4;0;2;0;0;0;0;2;0;2;0;2;0;0;0;
PA;150548;PACAJÁ;0;0;0;0;7;0;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
MG;316570;SENADOR FIRMINO;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;
MG;315980;SANTA VITÓRIA;1;0;30;1;27;75;0;11;0;47;0;0;0;26;39;0;2;3;0;12;9;0;
MA;211110;SÃO JOÃO DOS PATOS;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
TO;171855;RIACHINHO;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
PR;411540;MARMELEIRO;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;
BA;291072;EUNÁPOLIS;1;2;72;1;227;20;133;48;14;167;4;0;0;6;16;1;3;40;23;4;38;0;
BA;291955;LUÍS EDUARDO MAGALHÃES;170;4;44;2;394;263;423;132;11;45;46;45;33;74;12;1;6;1;0;2;134;1;
PB;251120;PEDRAS DE FOGO;0;3;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
BA;291125;GAVIÃO;0;0;1;2;15;0;4;10;0;8;0;0;0;1;0;0;0;0;0;0;0;6;
PB;251398;SÃO FRANCISCO;0;0;2;0;4;0;0;0;0;0;0;0;0;6;46;0;0;0;0;0;0;0;
MG;310080;AGUANIL;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
MG;313240;ITAJUBÁ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
ES;320490;SÃO MATEUS;0;0;7;0;9;0;12;13;0;140;0;0;0;0;0;0;0;0;0;6;0;0;
PB;250020;AGUIAR;0;0;88;1;248;2;67;5;1;78;0;0;2;57;0;0;1;0;0;10;24;0;
MA;210596;LAGOA GRANDE DO MARANHÃO;1;0;1;0;1;9;1;10;0;11;0;0;0;0;0;0;0;0;0;0;0;0;
