MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: NOV/2016.
Tipo de Produção: Atendimento Individual.
"Probl/ Condição Avaliada: Asma, Desnutrição, Diabetes, DPOC, Hipertensão arterial, Obesidade, Pré-natal, Puericultura, Puerpério (até 42 dias), Saúde sexual e reprodutiva, Tabagismo, Usuário de álcool, Usuário de outras drogas, Saúde mental, Reabilitação, D.Transmissíveis - Dengue, Doenças transmissíveis - DST, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero, Rast. risco cardiovascular."


Uf;Ibge;Municipio;Asma;Desnutrição;Diabetes;DPOC;Hipertensão arterial;Obesidade;Pré-natal;Puericultura;Puerpério (até 42 dias);Saúde sexual e reprodutiva;Tabagismo;Usuário de álcool;Usuário de outras drogas;Saúde mental;Reabilitação;D.Transmissíveis - Dengue;Doenças transmissíveis - DST;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;Rast. risco cardiovascular;
RS;432000;SAPUCAIA DO SUL;144;23;327;44;783;153;281;315;21;524;77;14;7;834;199;0;53;0;21;169;174;99;
SP;350830;CABRÁLIA PAULISTA;44;6;104;6;275;158;94;72;2;118;40;10;2;144;1.263;0;4;0;0;49;65;100;
PI;220350;ELESBÃO VELOSO;5;80;47;9;208;5;51;8;4;162;2;3;1;75;366;0;0;2;1;5;5;3;
PE;261220;SALGUEIRO;3;20;164;1;608;30;307;20;2;114;4;1;0;144;0;0;6;0;0;12;25;0;
MA;210005;AÇAILÂNDIA;9;34;164;1;320;11;320;181;7;203;4;0;0;139;22;0;7;9;0;26;34;5;
RS;430060;ALVORADA;102;6;246;27;697;126;232;276;19;218;75;4;7;727;502;0;29;0;1;42;38;13;
MA;210360;COROATÁ;7;8;67;3;199;15;159;96;2;564;3;1;1;160;41;0;0;15;5;8;30;1;
MG;316720;SETE LAGOAS;17;35;189;15;464;74;144;225;10;250;12;12;5;508;420;2;6;0;0;86;109;19;
PE;260415;CASINHAS;2;2;47;1;246;7;71;114;5;143;2;1;0;85;7;0;1;1;0;12;46;70;
MG;314640;PAINEIRAS;1;0;0;0;1;0;1;0;0;0;1;0;0;0;41;0;0;0;0;0;0;0;
PE;261050;PASSIRA;8;13;343;6;1.148;15;162;315;10;399;30;1;0;478;92;0;2;1;1;7;63;4;
BA;292400;PAULO AFONSO;30;20;679;16;1.800;140;639;789;56;1.212;60;11;5;804;177;0;5;13;4;164;485;72;
PA;150293;DOM ELISEU;0;3;37;0;137;5;135;218;9;193;12;0;0;34;1;0;0;15;0;6;1;0;
SP;350250;APARECIDA;14;0;71;1;264;3;15;20;3;114;5;2;0;39;14;0;21;0;0;7;12;3;
CE;231350;TRAIRI;4;19;209;0;746;24;245;82;7;214;7;2;1;76;185;12;1;0;2;25;38;10;
AL;270700;PINDOBA;9;1;18;0;97;9;16;92;0;60;0;1;1;67;222;0;0;0;0;0;0;0;
GO;521180;JARAGUÁ;2;4;72;3;254;89;83;118;5;60;9;2;5;364;112;0;2;11;1;1;2;1;
PR;411180;JACAREZINHO;19;10;121;9;301;95;57;23;7;165;41;7;0;218;1.380;0;10;0;1;180;180;38;
CE;230535;ICAPUÍ;12;11;132;6;370;10;149;124;11;230;18;1;0;554;33;0;0;0;5;31;17;7;
MG;311330;CARANGOLA;1;12;100;1;379;3;21;28;15;109;3;10;8;145;46;0;1;0;1;52;66;4;
TO;170030;AGUIARNÓPOLIS;7;4;40;1;180;10;40;82;10;47;2;0;0;15;80;0;1;0;0;1;39;0;
PE;261618;VERTENTE DO LÉRIO;20;2;18;0;165;34;17;99;2;91;0;0;0;80;109;1;0;0;0;24;11;0;
MG;313950;MANHUMIRIM;0;9;59;4;165;12;94;79;7;44;1;2;0;33;420;0;0;0;0;0;0;0;
MG;310130;ALAGOA;6;0;57;4;181;25;23;32;0;45;5;5;0;64;148;0;0;0;0;7;4;0;
MG;317075;VARJÃO DE MINAS;0;0;13;1;24;3;9;19;4;22;1;1;0;14;3;0;1;0;0;0;0;0;
SP;352030;IGUAPE;6;0;69;7;220;34;87;18;4;37;14;1;0;45;66;0;1;0;0;1;0;58;
PA;150808;TUCUMÃ;2;1;48;0;266;4;252;466;23;326;1;0;0;80;138;0;4;12;0;15;44;1;
PA;150610;PRIMAVERA;19;8;88;1;218;3;72;287;11;320;3;2;1;44;123;0;3;2;1;5;22;0;
MG;313865;LONTRA;0;2;16;0;181;2;34;155;12;72;4;2;0;9;368;0;1;0;0;6;17;0;
TO;170130;ARAGOMINAS;3;0;24;1;119;4;12;40;2;28;2;0;0;37;1;0;0;5;0;1;0;0;
SC;420800;ITÁ;45;5;35;2;263;6;51;88;3;28;24;2;0;320;278;0;0;0;2;35;24;0;
PA;150460;MOCAJUBA;0;5;38;1;94;1;188;342;29;83;4;0;1;30;6;0;6;4;9;0;0;0;
PB;250480;COREMAS;6;1;12;0;113;0;83;620;8;17;0;0;0;120;3;0;1;0;1;2;0;1;
GO;521100;ITAPIRAPUÃ;45;2;209;30;301;33;15;4;0;0;31;2;14;26;417;0;0;0;0;11;27;0;
MG;316120;SÃO FRANCISCO DE PAULA;3;4;91;12;214;72;14;84;6;36;23;10;1;172;32;0;0;0;0;8;11;19;
BA;292205;MULUNGU DO MORRO;1;3;13;0;91;6;78;71;3;338;3;0;1;39;4;1;0;0;0;9;67;0;
RJ;330610;VALENÇA;11;5;120;17;476;22;39;199;0;115;9;4;0;79;3;0;0;0;0;23;63;1;
PR;411820;PARANAGUÁ;10;3;68;3;417;4;82;34;0;2;1;0;0;78;0;0;2;0;0;0;0;0;
AL;270750;PORTO REAL DO COLÉGIO;2;4;35;6;212;2;68;58;5;61;0;0;0;27;9;0;0;0;0;3;1;1;
PB;250215;BOA VISTA;1;2;31;1;112;3;66;34;2;22;0;1;0;15;1;0;0;0;0;0;0;0;
BA;292935;SÃO JOSÉ DA VITÓRIA;6;4;38;0;103;1;44;37;9;52;2;0;0;47;148;6;1;0;3;10;22;0;
PB;250470;CONGO;2;6;66;2;187;5;39;63;6;244;8;6;1;34;1;0;1;0;1;13;74;0;
PB;251520;SÃO SEBASTIÃO DO UMBUZEIRO;2;1;12;0;39;1;31;16;1;12;0;0;0;48;15;0;0;1;0;1;1;0;
RN;240930;PATU;1;5;28;1;170;20;88;120;14;141;32;1;2;129;357;1;0;1;3;5;4;1;
PA;150390;JURUTI;0;1;8;0;38;0;355;515;34;124;0;0;0;2;4;0;0;3;1;0;1;0;
SC;421720;SÃO MIGUEL DO OESTE;14;14;55;24;141;56;87;117;11;152;20;8;0;469;138;0;4;2;1;42;34;72;
MS;500710;RIBAS DO RIO PARDO;6;25;125;4;388;15;357;115;11;55;5;2;6;61;190;0;11;24;3;13;48;0;
MT;510125;ARAPUTANGA;6;5;24;0;92;15;47;11;1;32;1;1;1;37;1;1;3;5;1;0;0;1;
SC;420270;BOTUVERÁ;5;11;17;5;48;5;3;4;0;0;3;0;0;59;151;0;0;0;0;0;53;0;
MG;315340;PRESIDENTE OLEGÁRIO;9;4;133;24;372;18;41;29;5;56;21;10;8;306;97;0;2;1;0;14;24;2;
MG;312870;GUAXUPÉ;9;0;218;25;333;30;86;3;8;100;38;12;4;197;1;0;5;1;4;39;44;1;
PI;220810;PIMENTEIRAS;0;4;2;1;12;22;50;28;1;22;0;0;0;15;198;0;0;0;0;1;0;0;
RJ;330620;VASSOURAS;19;12;159;15;450;59;96;117;4;189;12;5;1;115;29;0;5;1;0;49;48;10;
PB;250270;BORBOREMA;0;0;2;0;11;4;12;8;3;12;0;0;0;7;119;0;0;0;0;0;0;0;
PR;411690;NOVA ESPERANÇA;4;9;16;2;45;1;66;25;2;32;2;4;1;46;1.053;0;4;0;0;1;8;1;
RO;110094;CUJUBIM;1;0;27;1;116;14;65;49;0;4;0;0;0;44;0;14;1;3;0;0;1;0;
PB;251274;RIACHÃO;2;0;28;1;87;12;28;71;3;115;0;0;0;83;471;0;1;0;0;10;10;0;
BA;292980;SAÚDE;1;0;19;1;58;3;37;19;4;94;2;2;0;21;57;0;3;0;0;0;13;0;
PR;410230;BALSA NOVA;0;0;1;1;2;1;18;36;4;8;0;0;0;2;4;0;0;0;0;0;0;0;
RS;431395;PANTANO GRANDE;1;0;16;0;64;0;14;23;1;0;28;3;4;52;28;0;0;0;0;1;0;0;
MG;311995;CÓRREGO FUNDO;0;3;3;0;0;6;6;4;0;7;0;0;0;16;50;0;0;0;0;0;38;0;
AM;130008;ANAMÃ;3;9;35;0;92;6;92;101;8;99;1;1;0;5;4;0;5;1;3;6;16;1;
CE;231040;PARAMOTI;0;0;37;1;184;3;44;53;1;71;6;0;0;43;163;0;0;0;1;0;0;0;
MA;210047;ALTO ALEGRE DO PINDARÉ;3;14;15;0;86;16;25;78;2;65;0;1;0;14;162;0;2;0;0;0;0;0;
PB;250230;BOM SUCESSO;0;1;26;0;18;7;23;51;3;22;1;0;0;27;1;0;0;0;0;19;19;0;
PR;411800;PARAÍSO DO NORTE;10;15;28;3;87;3;4;3;0;78;40;0;0;51;128;0;3;0;0;0;0;0;
PR;412520;SÃO JORGE D'OESTE;3;1;4;3;0;0;58;1;1;3;0;0;0;46;0;0;2;0;0;0;97;0;
TO;170300;BABAÇULÂNDIA;0;1;13;0;33;1;48;27;0;14;0;0;0;34;0;0;0;1;0;1;18;0;
MG;310550;BARÃO DE MONTE ALTO;36;18;27;1;69;12;4;28;3;23;15;5;0;3;95;0;1;0;0;2;3;9;
BA;292320;OLIVEIRA DOS BREJINHOS;2;5;21;0;63;12;43;67;5;31;0;3;0;11;3;0;0;0;0;2;4;0;
AL;270530;MINADOR DO NEGRÃO;7;0;14;6;49;0;0;6;0;0;5;0;0;17;0;0;0;0;0;0;0;0;
PA;150307;GARRAFÃO DO NORTE;0;1;3;0;8;1;11;2;0;7;0;1;0;1;0;0;1;0;0;0;0;2;
