MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: ABR/2023.
Tipo de Produção: Atendimento Individual.
"Probl/ Condição Avaliada: Asma, Desnutrição, Diabetes, DPOC, Hipertensão arterial, Obesidade, Pré-natal, Puericultura, Puerpério (até 42 dias), Saúde sexual e reprodutiva, Tabagismo, Usuário de álcool, Usuário de outras drogas, Saúde mental, Reabilitação, D.Transmissíveis - Dengue, Doenças transmissíveis - DST, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero, Rast. risco cardiovascular."


Uf;Ibge;Municipio;Asma;Desnutrição;Diabetes;DPOC;Hipertensão arterial;Obesidade;Pré-natal;Puericultura;Puerpério (até 42 dias);Saúde sexual e reprodutiva;Tabagismo;Usuário de álcool;Usuário de outras drogas;Saúde mental;Reabilitação;D.Transmissíveis - Dengue;Doenças transmissíveis - DST;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;Rast. risco cardiovascular;
RN;241440;TOUROS;19;22;652;1;1.345;35;320;3.529;6;300;8;11;1;258;0;0;7;0;12;1;1;0;
ES;320120;CACHOEIRO DE ITAPEMIRIM;56;67;1.791;25;4.059;111;826;4.561;5;90;42;23;28;1.144;1;79;15;0;29;50;10;0;
MT;510704;PRIMAVERA DO LESTE;21;44;680;16;1.732;120;829;2.409;7;269;39;4;5;517;20;233;45;6;25;1;4;6;
RN;240390;FRANCISCO DANTAS;4;1;26;1;35;15;18;130;1;28;0;2;0;54;0;0;0;0;0;0;0;0;
PI;220375;FARTURA DO PIAUÍ;0;13;126;0;484;8;43;134;0;2;0;0;0;15;59;2;0;0;0;0;0;0;
SP;353040;MIRASSOLÂNDIA;2;2;72;17;174;42;78;231;0;3;1;2;0;275;0;15;2;0;0;0;31;0;
PA;150090;AUGUSTO CORRÊA;20;32;452;7;580;43;564;976;3;179;2;2;2;149;0;0;20;0;10;1;11;0;
AM;130440;URUCURITUBA;9;34;441;2;1.133;51;206;1.575;5;102;0;0;10;241;270;0;12;0;4;0;4;9;
MG;313790;LAMIM;6;0;16;4;66;3;13;107;0;0;0;0;0;6;0;0;0;0;0;0;39;0;
SC;420940;LAGUNA;26;28;628;14;1.158;64;194;1.243;0;37;21;3;16;215;72;4;25;0;0;5;1;0;
