MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAI/2022.
Tipo de Produção: Atendimento Individual.
"Probl/ Condição Avaliada: Asma, Desnutrição, Diabetes, DPOC, Hipertensão arterial, Obesidade, Pré-natal, Puericultura, Puerpério (até 42 dias), Saúde sexual e reprodutiva, Tabagismo, Usuário de álcool, Usuário de outras drogas, Saúde mental, Reabilitação, D.Transmissíveis - Dengue, Doenças transmissíveis - DST, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero, Rast. risco cardiovascular."


Uf;Ibge;Municipio;Asma;Desnutrição;Diabetes;DPOC;Hipertensão arterial;Obesidade;Pré-natal;Puericultura;Puerpério (até 42 dias);Saúde sexual e reprodutiva;Tabagismo;Usuário de álcool;Usuário de outras drogas;Saúde mental;Reabilitação;D.Transmissíveis - Dengue;Doenças transmissíveis - DST;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;Rast. risco cardiovascular;
PR;411820;PARANAGUÁ;44;23;432;10;878;18;648;180;33;206;6;29;41;254;1.156;30;34;0;28;138;336;10;
SC;421720;SÃO MIGUEL DO OESTE;68;30;373;41;1.005;155;294;1.282;4;67;19;8;1;360;19;82;11;1;2;8;8;52;
BA;292205;MULUNGU DO MORRO;8;5;57;0;270;14;194;512;6;121;1;5;0;85;42;1;2;0;0;1;4;0;
PB;251520;SÃO SEBASTIÃO DO UMBUZEIRO;18;3;31;0;58;7;43;118;0;33;1;0;0;12;0;4;4;0;0;0;0;0;
CE;231350;TRAIRI;23;19;535;3;1.225;19;584;593;31;436;3;0;2;397;781;11;8;1;12;40;228;32;
PA;150293;DOM ELISEU;9;32;227;0;499;15;382;392;4;50;7;5;2;73;18;15;2;14;9;1;8;1;
MG;313865;LONTRA;8;7;97;2;322;6;134;215;10;9;2;4;1;148;0;68;0;0;2;1;124;4;
RS;430060;ALVORADA;291;175;1.255;98;2.557;333;873;7.036;4;267;110;14;12;995;43;61;160;0;12;9;0;2;
BA;292980;SAÚDE;1;4;158;0;338;22;98;209;0;74;2;1;0;17;2;0;1;0;3;3;10;1;
AL;270700;PINDOBA;1;1;87;7;128;1;24;46;0;2;0;1;0;25;37;0;0;0;3;0;2;0;
MG;316120;SÃO FRANCISCO DE PAULA;3;4;501;3;489;41;74;357;0;5;1;0;0;41;0;0;2;0;0;0;0;0;
RO;110094;CUJUBIM;3;10;42;2;68;2;150;224;0;19;0;1;0;164;34;0;9;4;4;0;0;0;
PE;261618;VERTENTE DO LÉRIO;3;2;86;0;292;3;78;857;0;22;2;0;0;28;0;0;1;0;1;0;0;1;
PB;251274;RIACHÃO;3;3;38;0;78;5;21;131;1;12;0;0;0;6;29;1;0;0;0;0;1;0;
TO;170030;AGUIARNÓPOLIS;5;10;78;1;211;5;71;298;1;25;3;1;0;148;247;18;7;3;2;0;0;0;
CE;231040;PARAMOTI;17;14;257;9;554;34;114;136;10;342;12;0;0;408;91;1;5;0;0;47;46;103;
MG;311995;CÓRREGO FUNDO;1;21;82;6;243;27;54;242;1;33;1;3;1;182;0;0;0;0;0;2;0;0;
PB;250215;BOA VISTA;8;4;62;3;250;5;49;72;0;27;6;5;0;21;0;6;0;0;1;1;0;0;
MG;315340;PRESIDENTE OLEGÁRIO;9;36;464;15;571;136;82;579;1;70;9;5;2;254;428;42;5;0;0;20;13;0;
RJ;330620;VASSOURAS;42;21;616;5;911;58;142;977;13;208;28;4;4;201;346;4;50;0;0;55;60;8;
PA;150808;TUCUMÃ;0;29;122;1;351;18;474;517;14;149;1;2;0;128;461;3;16;11;0;0;17;0;
MA;210047;ALTO ALEGRE DO PINDARÉ;7;33;369;8;974;105;365;942;15;986;38;31;4;320;915;2;122;18;7;10;281;7;
PB;250480;COREMAS;1;2;289;0;742;3;140;599;0;7;1;0;0;78;65;28;2;0;1;0;0;1;
PA;150307;GARRAFÃO DO NORTE;7;38;227;3;455;28;281;337;26;51;0;0;2;264;37;0;6;4;4;4;3;3;
RJ;330610;VALENÇA;72;24;580;48;1.436;269;129;444;6;273;91;31;10;847;1.285;6;14;0;1;58;59;19;
PR;410230;BALSA NOVA;50;22;84;9;233;25;142;666;1;27;18;11;10;419;0;3;5;0;0;1;21;0;
BA;292400;PAULO AFONSO;26;73;1.222;24;2.686;300;877;1.996;30;643;35;15;2;1.287;625;2;21;0;6;51;87;6;
MG;316720;SETE LAGOAS;151;126;1.099;26;2.737;229;784;1.930;7;433;33;13;11;1.372;149;20;49;2;2;50;154;5;
PE;261220;SALGUEIRO;29;20;376;5;914;80;570;1.478;2;79;7;4;8;386;0;124;10;0;14;6;0;0;
