MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAR/2023.
Tipo de Produção: Atendimento Individual.
"Probl/ Condição Avaliada: Asma, Desnutrição, Diabetes, DPOC, Hipertensão arterial, Obesidade, Pré-natal, Puericultura, Puerpério (até 42 dias), Saúde sexual e reprodutiva, Tabagismo, Usuário de álcool, Usuário de outras drogas, Saúde mental, Reabilitação, D.Transmissíveis - Dengue, Doenças transmissíveis - DST, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero, Rast. risco cardiovascular."


Uf;Ibge;Municipio;Asma;Desnutrição;Diabetes;DPOC;Hipertensão arterial;Obesidade;Pré-natal;Puericultura;Puerpério (até 42 dias);Saúde sexual e reprodutiva;Tabagismo;Usuário de álcool;Usuário de outras drogas;Saúde mental;Reabilitação;D.Transmissíveis - Dengue;Doenças transmissíveis - DST;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;Rast. risco cardiovascular;
SP;354300;RIBEIRÃO BRANCO;20;28;283;5;551;80;695;1.846;1;71;13;19;2;294;199;0;4;1;27;0;2;0;
MA;211120;SÃO JOSÉ DE RIBAMAR;15;69;1.509;11;2.727;151;1.463;5.206;18;1.012;10;8;3;378;144;1;63;44;77;62;135;10;
RN;241440;TOUROS;6;26;500;3;1.051;100;321;2.904;6;266;9;4;1;187;0;0;12;0;3;0;0;0;
GO;522028;SÃO PATRÍCIO;1;1;38;0;40;1;28;10;0;2;4;5;2;30;0;32;0;0;0;0;17;0;
PI;220375;FARTURA DO PIAUÍ;3;13;71;0;510;7;42;155;2;74;0;1;0;8;131;8;0;0;0;0;3;0;
SP;353040;MIRASSOLÂNDIA;5;1;107;15;175;52;75;264;0;1;3;6;1;304;0;13;0;0;0;0;30;0;
BA;291470;ITABERABA;17;60;406;7;1.233;56;570;1.315;1;242;14;7;2;150;3;15;19;2;9;2;16;1;
AM;130440;URUCURITUBA;2;35;304;1;716;59;260;2.555;6;271;2;0;4;453;358;0;15;3;7;1;9;2;
GO;520013;ACREÚNA;12;11;575;2;1.367;10;243;1.423;2;115;17;2;6;308;203;24;3;5;10;1;31;0;
ES;320120;CACHOEIRO DE ITAPEMIRIM;93;113;2.450;33;5.618;113;1.189;6.857;10;172;51;43;38;1.525;0;95;32;0;33;45;6;0;
MG;311930;COROMANDEL;15;9;266;11;1.075;16;285;556;2;13;4;1;1;295;21;185;9;2;0;2;8;13;
RS;430187;BARRA DO QUARAÍ;23;5;23;2;54;3;31;138;1;30;3;6;7;108;0;0;0;0;1;0;0;0;
RS;431570;RIO PARDO;14;26;180;4;168;76;75;1.357;0;31;18;3;2;59;2;0;9;0;0;1;170;0;
PA;150090;AUGUSTO CORRÊA;21;37;515;1;757;50;591;2.173;4;196;4;3;1;111;0;0;19;2;14;1;9;0;
CE;230450;FRECHEIRINHA;4;11;418;7;751;37;310;554;3;70;9;1;0;767;25;0;6;3;10;3;7;0;
AC;120040;RIO BRANCO;128;119;1.254;83;4.092;414;2.776;1.569;113;8.102;111;30;48;1.821;4.380;103;688;4;24;201;1.684;40;
SC;420940;LAGUNA;19;41;707;17;1.300;107;235;1.393;4;50;20;14;12;271;94;1;24;0;5;8;13;0;
PI;220777;PATOS DO PIAUÍ;3;27;154;0;400;15;46;129;1;49;0;0;0;88;120;0;1;1;0;45;46;0;
MT;510704;PRIMAVERA DO LESTE;26;60;509;32;1.480;182;961;3.507;6;253;71;2;0;625;5;236;73;13;13;1;3;10;
RJ;330410;PORCIÚNCULA;4;18;529;2;1.421;9;181;1.105;0;12;10;4;1;232;0;30;1;0;0;0;2;0;
PB;250580;DUAS ESTRADAS;0;1;126;0;175;29;35;192;2;26;0;0;0;158;8;1;0;0;1;0;0;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;3;1;133;5;452;7;59;174;1;8;5;3;0;130;0;0;7;0;0;0;3;0;
